taxonomic_order,species_code,taxon_concept_id,primary_com_name,sci_name,genus,family,add.to,do.not.break,notes,ETM.manual.fix,MJI suggested fix
16704,broela1,avibase-A58DD6C7,Brownish Elaenia,Elaenia_pelzelni,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16705,larela1,avibase-79E26221,Large Elaenia,Elaenia_spectabilis,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16706,norela1,avibase-0A39BE20,Noronha Elaenia,Elaenia_ridleyana,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16707,oliela1,avibase-117278D5,Olivaceous Elaenia,Elaenia_mesoleuca,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16708,lesela1,avibase-6AC0CC9E,Lesser Elaenia,Elaenia_chiriquensis,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16711,cooela1,avibase-21774F5F,Coopmans's Elaenia,Elaenia_brachyptera,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16712,whcela1,avibase-611C997C,White-crested Elaenia,Elaenia_albiceps,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16721,sieela3,avibase-A443B64D,Sierran Elaenia,Elaenia_pallatangae,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16725,mouela1,avibase-97AD0B38,Mountain Elaenia,Elaenia_frantzii,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16730,sieela2,avibase-0E78426E,Tepui Elaenia,Elaenia_olivina,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16733,carela1,avibase-14ED46F0,Caribbean Elaenia,Elaenia_martinica,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16743,graela3,avibase-329042B8,Blue Mountain Elaenia,Elaenia_fallax,Elaenia,Tyrannidae (Tyrant Flycatchers),,,,,
16744,graela4,avibase-A52D80A1,Hispaniolan Elaenia,Elaenia_cherriei,Elaenia,Tyrannidae (Tyrant Flycatchers),"Elaenia_fallax, Elaenia_cherriei",,,,
16746,tortyr1,avibase-F42A1296,Torrent Tyrannulet,Serpophaga_cinerea,Serpophaga,Tyrannidae (Tyrant Flycatchers),,,,,
16749,rivtyr1,avibase-9132B347,River Tyrannulet,Serpophaga_hypoleuca,Serpophaga,Tyrannidae (Tyrant Flycatchers),,,,,
16753,sootyr1,avibase-73946059,Sooty Tyrannulet,Serpophaga_nigricans,Serpophaga,Tyrannidae (Tyrant Flycatchers),,,,,
16754,y01036,avibase-CD09F29F,White-crested Tyrannulet,Serpophaga_subcristata,Serpophaga,Tyrannidae (Tyrant Flycatchers),,,,,
16759,gyctyr2,avibase-F0D27274,Straneck's Tyrannulet,Serpophaga_griseicapilla,Serpophaga,Tyrannidae (Tyrant Flycatchers),,,,,
16762,gretyr1,avibase-EF42C6C6,Greenish Tyrannulet,Phyllomyias_virescens,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16763,reityr1,avibase-FF3533CF,Reiser's Tyrannulet,Phyllomyias_reiseri,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16764,urityr1,avibase-42B683D1,Urich's Tyrannulet,Phyllomyias_urichi,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16765,scltyr1,avibase-0C78B9BD,Sclater's Tyrannulet,Phyllomyias_sclateri,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16768,platyr2,avibase-EAD28B9F,Planalto Tyrannulet,Phyllomyias_fasciatus,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16772,yuntyr1,avibase-2BB17633,Yungas Tyrannulet,Phyllomyias_weedeni,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16773,sohtyr1,avibase-54373895,Sooty-headed Tyrannulet,Phyllomyias_griseiceps,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16778,plctyr1,avibase-9501B20C,Plumbeous-crowned Tyrannulet,Phyllomyias_plumbeiceps,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16779,gyctyr1,avibase-4EE55690,Gray-capped Tyrannulet,Phyllomyias_griseocapilla,Phyllomyias,Tyrannidae (Tyrant Flycatchers),,,,,
16781,roltyr1,avibase-DEDA2050,White-fronted Tyrannulet,Acrochordopus_zeledoni,Acrochordopus,Tyrannidae (Tyrant Flycatchers),Acrochordopus,,Sister species. Was actually in Harvey. Curated. Shouldn't need to add in future.,,
16788,roltyr3,avibase-F61CF239,Rough-legged Tyrannulet,Acrochordopus_burmeisteri,Acrochordopus,Tyrannidae (Tyrant Flycatchers),,,,,
16789,blctyr1,avibase-52BBDAD6,Black-capped Tyrannulet,Tyranniscus_nigrocapillus,Tyranniscus,Tyrannidae (Tyrant Flycatchers),,,,,
16793,ashtyr1,avibase-68EA03E8,Ashy-headed Tyrannulet,Tyranniscus_cinereiceps,Tyranniscus,Tyrannidae (Tyrant Flycatchers),,,,,
16794,tartyr1,avibase-CE406BCB,Tawny-rumped Tyrannulet,Tyranniscus_uropygialis,Tyranniscus,Tyrannidae (Tyrant Flycatchers),,,,,
16795,rebtyr2,avibase-D8331B8A,Red-billed Tyrannulet,Zimmerius_cinereicapilla,Zimmerius,Tyrannidae (Tyrant Flycatchers),,,,,
16796,mistyr1,avibase-DD9EE7F5,Mishana Tyrannulet,Zimmerius_villarejoi,Zimmerius,Tyrannidae (Tyrant Flycatchers),,,,,
16797,chityr1,avibase-29A192BA,Chico's Tyrannulet,Zimmerius_chicomendesi,Zimmerius,Tyrannidae (Tyrant Flycatchers),,,,,
16798,guityr1,avibase-4017FD53,Guianan Tyrannulet,Zimmerius_acer,Zimmerius,Tyrannidae (Tyrant Flycatchers),,,,,
16799,paltyr2,avibase-236A79C7,Guatemalan Tyrannulet,Zimmerius_vilissimus,Zimmerius,Tyrannidae (Tyrant Flycatchers),,,,,
16800,paltyr3,avibase-15047280,Mistletoe Tyrannulet,Zimmerius_parvus,Zimmerius,Tyrannidae (Tyrant Flycatchers),,,,,
16802,chotyr1,avibase-23DF2A07,Choco Tyrannulet,Zimmerius_albigularis,Zimmerius,Tyrannidae (Tyrant Flycatchers),,,,,
16803,paltyr4,avibase-51736656,Spectacled Tyrannulet,Zimmerius_improbus,Zimmerius,Tyrannidae (Tyrant Flycatchers),"Zimmerius_vilissimus, Zimmerius_parvus, Zimmerius_improbus",,"Formerly, Spectacled Tyrannulet was classified as a subspecies of a very widespread, polytypic species, Paltry Tyrannulet Zimmerius vilissimus. Now this complex is recognized as four separate species; in addition to Spectacled Tyrannulet, these are Guatemalan Tyrannulet (Zimmerius vilissimus), Mistletoe Tyrannulet (Zimmerius parvus), and Venezuelan Tyrannulet (Zimmerius petersi). ETM: but petersi is supposedly closer to some other species [see there], so excluding here",,
