taxonomic_order,species_code,taxon_concept_id,primary_com_name,sci_name,genus,family,add.to,do.not.break,notes,needs.statement,fix.add.to,fix.do.not.break
12485,orblor1,avibase-7A03D2D9,Orange-billed Lorikeet,Neopsittacus_pullicauda,Neopsittacus,Psittaculidae (Old World Parrots),,,,,,
12490,whnlor2,avibase-3106EC1A,White-naped Lory,Lorius_albidinucha,Lorius,Psittaculidae (Old World Parrots),,,,,,
12491,yeblor1,avibase-8EFBF8E5,Yellow-bibbed Lory,Lorius_chlorocercus,Lorius,Psittaculidae (Old World Parrots),,,,,,
12492,chalor1,avibase-F33A63C5,Chattering Lory,Lorius_garrulus,Lorius,Psittaculidae (Old World Parrots),,,,,,
12496,punlor1,avibase-F720A7D5,Purple-naped Lory,Lorius_domicella,Lorius,Psittaculidae (Old World Parrots),,,,,,
12497,publor1,avibase-E8065829,Purple-bellied Lory,Lorius_hypoinochrous,Lorius,Psittaculidae (Old World Parrots),,,,,,
12501,blclor1,avibase-451B7837,Black-capped Lory,Lorius_lory,Lorius,Psittaculidae (Old World Parrots),,,,,,
12509,varlor1,avibase-C18EB75E,Varied Lorikeet,Psitteuteles_versicolor,Psitteuteles,Psittaculidae (Old World Parrots),,,,,,
12510,litlor1,avibase-3AACCDB1,Little Lorikeet,Psitteuteles_pusillus,Psitteuteles,Psittaculidae (Old World Parrots),,,,,,
12511,puclor1,avibase-9689E669,Purple-crowned Lorikeet,Psitteuteles_porphyrocephalus,Psitteuteles,Psittaculidae (Old World Parrots),,,,,,
12512,duslor1,avibase-62A79530,Dusky Lory,Chalcopsitta_fuscata,Chalcopsitta,Psittaculidae (Old World Parrots),,,,,,
12513,carlor1,avibase-E8C9F4D3,Cardinal Lory,Chalcopsitta_cardinalis,Chalcopsitta,Psittaculidae (Old World Parrots),,,,,,
12514,brolor1,avibase-5059CD94,Brown Lory,Chalcopsitta_duivenbodei,Chalcopsitta,Psittaculidae (Old World Parrots),,,,,,
12517,blalor1,avibase-EE382415,Black Lory,Chalcopsitta_atra,Chalcopsitta,Psittaculidae (Old World Parrots),,,,,,
12521,yeslor1,avibase-80AE9E79,Yellow-streaked Lory,Chalcopsitta_scintillata,Chalcopsitta,Psittaculidae (Old World Parrots),,,,,,
12525,gollor1,avibase-6AABF24D,Goldie's Lorikeet,Glossoptilus_goldiei,Glossoptilus,Psittaculidae (Old World Parrots),,,,,,
12526,muslor1,avibase-BE39F927,Musk Lorikeet,Trichoglossus_concinnus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12527,minlor1,avibase-C164958E,Mindanao Lorikeet,Trichoglossus_johnstoniae,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12528,irilor1,avibase-881E4A12,Iris Lorikeet,Trichoglossus_iris,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12532,ornlor1,avibase-E67C31A6,Ornate Lorikeet,Trichoglossus_ornatus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12533,yaglor2,avibase-B61729B6,Yellow-cheeked Lorikeet,Trichoglossus_meyeri,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12534,yaglor3,avibase-EA99B306,Sula Lorikeet,Trichoglossus_flavoviridis,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12535,blslor1,avibase-219C2746,Blue-streaked Lory,Trichoglossus_reticulatus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12536,blelor1,avibase-E4C292E4,Blue-eared Lory,Trichoglossus_semilarvatus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12537,redlor1,avibase-1A4139AB,Red Lory,Trichoglossus_borneus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12540,blwlor1,avibase-26DF0EB5,Black-winged Lory,Trichoglossus_cyanogenius,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12541,rablor1,avibase-5B9183E8,Red-and-blue Lory,Trichoglossus_histrio,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12545,vinlor1,avibase-70A8C9E7,Violet-necked Lory,Trichoglossus_squamatus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12549,pohlor1,avibase-C3D27DBC,Pohnpei Lorikeet,Trichoglossus_rubiginosus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12550,scblor1,avibase-4B0E14DB,Scaly-breasted Lorikeet,Trichoglossus_chlorolepidotus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12551,railor4,avibase-BA1FA66D,Coconut Lorikeet,Trichoglossus_haematodus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12561,railor6,avibase-6B4D5B3C,Biak Lorikeet,Trichoglossus_rosenbergii,Trichoglossus,Psittaculidae (Old World Parrots),"Trichoglossus_haematodus, Trichoglossus_rosenbergii, Trichoglossus_moluccanus, Trichoglossus_rubritorquis, Trichoglossus_euteles, Trichoglossus_capistratus, Trichoglossus_weberi, Trichoglossus_forsteni",,"Has hitherto been considered a much more widespread species that included Coconut Lorikeet (Trichoglossus haematodus), Sunset Lorikeet (Trichoglossus forsteni), Leaf Lorikeet (Trichoglossus weberi), Marigold Lorikeet (Trichoglossus capistratus), Biak Lorikeet, Rainbow Lorikeet (Trichoglossus moluccanus), and Red-collared Lorikeet (Trichoglossus rubritorquis).",,,
12562,railor5,avibase-DF6532E2,Rainbow Lorikeet,Trichoglossus_moluccanus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12569,railor7,avibase-71B42AA4,Red-collared Lorikeet,Trichoglossus_rubritorquis,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12572,olhlor1,avibase-07630935,Olive-headed Lorikeet,Trichoglossus_euteles,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12573,railor2,avibase-F96C216E,Marigold Lorikeet,Trichoglossus_capistratus,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12577,railor8,avibase-E3E86D6C,Leaf Lorikeet,Trichoglossus_weberi,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12578,railor3,avibase-A9EF5D3A,Sunset Lorikeet,Trichoglossus_forsteni,Trichoglossus,Psittaculidae (Old World Parrots),,,,,,
12585,vehpar1,avibase-A5FA764B,Vernal Hanging-Parrot,Loriculus_vernalis,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12588,cehpar1,avibase-424E35B4,Sri Lanka Hanging-Parrot,Loriculus_beryllinus,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12589,phihap1,avibase-DDFD5D91,Philippine Hanging-Parrot,Loriculus_philippensis,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12599,camhap1,avibase-6D801C47,Camiguin Hanging-Parrot,Loriculus_camiguinensis,Loriculus,Psittaculidae (Old World Parrots),"Loriculus_philippensis, Loriculus_camiguinensis, Loriculus_bonapartei",,Considered to be closely related to L. philippensis.,,,
12600,phihap11,avibase-476E91FD,Black-billed Hanging-Parrot,Loriculus_bonapartei,Loriculus,Psittaculidae (Old World Parrots),"Loriculus_philippensis, Loriculus_camiguinensis, Loriculus_bonapartei",,"Black-billed Hanging-Parrot is presumably closely related to both Philippine Hanging-Parrot (Loriculus philippensis) and Camiguin Hanging-Parrot (Loriculus camiguinensis), with which it has been considered conspecific",,,
12601,bchpar1,avibase-34FA84EF,Blue-crowned Hanging-Parrot,Loriculus_galgulus,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12602,suhpar1,avibase-DF801E78,Sulawesi Hanging-Parrot,Loriculus_stigmatus,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12603,sulhap1,avibase-B2D21F1D,Sula Hanging-Parrot,Loriculus_sclateri,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12604,mohpar1,avibase-B03FE87A,Moluccan Hanging-Parrot,Loriculus_amabilis,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12605,sahpar2,avibase-390975E0,Sangihe Hanging-Parrot,Loriculus_catamene,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12606,paphap1,avibase-3506CDB5,Papuan Hanging-Parrot,Loriculus_aurantiifrons,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12610,gfhpar1,avibase-CE21EA2E,Green-fronted Hanging-Parrot,Loriculus_tener,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12611,pyghap1,avibase-4E06EF1A,Pygmy Hanging-Parrot,Loriculus_exilis,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12612,ythpar1,avibase-429AFB0E,Yellow-throated Hanging-Parrot,Loriculus_pusillus,Loriculus,Psittaculidae (Old World Parrots),,,,,,
12613,wahpar2,avibase-BB7D6891,Wallace's Hanging-Parrot,Loriculus_flosculus,Loriculus,Psittaculidae (Old World Parrots),"Loriculus_exilis, Loriculus_pusillus, Loriculus_flosculus",,"Forms a species-group with L. exilis and L. pusillus,",,,
12615,blclov2,avibase-D44EE47D,Black-collared Lovebird,Agapornis_swindernianus,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12619,gyhlov1,avibase-D4686ACD,Gray-headed Lovebird,Agapornis_canus,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12622,rehlov1,avibase-1E2EC99C,Red-headed Lovebird,Agapornis_pullarius,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12625,blwlov1,avibase-39DAF131,Black-winged Lovebird,Agapornis_taranta,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12626,peflov,avibase-31C03CB8,Rosy-faced Lovebird,Agapornis_roseicollis,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12630,fislov1,avibase-E1EE00F7,Fischer's Lovebird,Agapornis_fischeri,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12632,yeclov,avibase-4396F4F1,Yellow-collared Lovebird,Agapornis_personatus,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12636,lillov1,avibase-3EBFC893,Lilian's Lovebird,Agapornis_lilianae,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12637,blclov1,avibase-DAB4D2A2,Black-cheeked Lovebird,Agapornis_nigrigenis,Agapornis,Psittaculidae (Old World Parrots),,,,,,
12641,grypar10,avibase-7D6F6D08,Timneh Parrot,Psittacus_timneh,Psittacus,Psittacidae (New World and African Parrots),,,,,,
12642,grepar,avibase-A20878F0,Gray Parrot,Psittacus_erithacus,Psittacus,Psittacidae (New World and African Parrots),,,,,,
12646,brnpar1,avibase-0EB10DB3,Brown-necked Parrot,Poicephalus_fuscicollis,Poicephalus,Psittacidae (New World and African Parrots),,,,,,
12649,bnnpar2,avibase-2F4B17A7,Cape Parrot,Poicephalus_robustus,Poicephalus,Psittacidae (New World and African Parrots),"Poicephalus_robustus, Poicephalus_gulielmi",,Sometimes thought to form a parapatric species-pair with P. gulielmi.,,,
12650,refpar5,avibase-83D329B5,Red-fronted Parrot,Poicephalus_gulielmi,Poicephalus,Psittacidae (New World and African Parrots),,,,,,
12655,meypar1,avibase-0ECD9D58,Meyer's Parrot,Poicephalus_meyeri,Poicephalus,Psittacidae (New World and African Parrots),,,,,,
12662,ruepar1,avibase-E37F25F7,Rüppell's Parrot,Poicephalus_rueppellii,Poicephalus,Psittacidae (New World and African Parrots),,,,,,
12663,brhpar2,avibase-4A039821,Brown-headed Parrot,Poicephalus_cryptoxanthus,Poicephalus,Psittacidae (New World and African Parrots),,,,,,
12667,ninpar1,avibase-6C96E81B,Niam-Niam Parrot,Poicephalus_crassus,Poicephalus,Psittacidae (New World and African Parrots),"Poicephalus_meyeri, Poicephalus_rueppellii, Poicephalus_cryptoxanthus, Poicephalus_crassus",,"Thought to form a species-group with P. meyeri, P. rueppellii and P. cryptoxanthus, and possibly others.",,,
12668,rebpar1,avibase-69661C7D,Red-bellied Parrot,Poicephalus_rufiventris,Poicephalus,Psittacidae (New World and African Parrots),,,,,,
12671,senpar,avibase-D7F9C6B5,Senegal Parrot,Poicephalus_senegalus,Poicephalus,Psittacidae (New World and African Parrots),,,,,,
12674,yefpar4,avibase-8413D9A5,Yellow-fronted Parrot,Poicephalus_flavifrons,Poicephalus,Psittacidae (New World and African Parrots),,,,,,
12676,litpar2,avibase-D61A8FB2,Lilac-tailed Parrotlet,Touit_batavicus,Touit,Psittacidae (New World and African Parrots),,,,,,
12677,scspar1,avibase-2BFD2184,Scarlet-shouldered Parrotlet,Touit_huetii,Touit,Psittacidae (New World and African Parrots),,,,,,
12678,refpar1,avibase-F30DC53E,Red-fronted Parrotlet,Touit_costaricensis,Touit,Psittacidae (New World and African Parrots),,,,,,
12679,bufpar1,avibase-D8C977FC,Blue-fronted Parrotlet,Touit_dilectissimus,Touit,Psittacidae (New World and African Parrots),,,,,,
12680,sarpar2,avibase-520D149F,Sapphire-rumped Parrotlet,Touit_purpuratus,Touit,Psittacidae (New World and African Parrots),,,,,,
12683,brbpar1,avibase-629451DA,Brown-backed Parrotlet,Touit_melanonotus,Touit,Psittacidae (New World and African Parrots),,,,,,
12684,gotpar2,avibase-9C59337D,Golden-tailed Parrotlet,Touit_surdus,Touit,Psittacidae (New World and African Parrots),,,,,,
12685,spwpar2,avibase-72692065,Spot-winged Parrotlet,Touit_stictopterus,Touit,Psittacidae (New World and African Parrots),,,,,,
12687,gyhpar1,avibase-2F6F57F8,Gray-hooded Parakeet,Psilopsiagon_aymara,Psilopsiagon,Psittacidae (New World and African Parrots),,,,,,
12688,moupar2,avibase-AE9BD88B,Mountain Parakeet,Psilopsiagon_aurifrons,Psilopsiagon,Psittacidae (New World and African Parrots),,,,,,
12693,barpar1,avibase-0AD53589,Barred Parakeet,Bolborhynchus_lineola,Bolborhynchus,Psittacidae (New World and African Parrots),,,,,,
12696,rufpar1,avibase-2706D697,Rufous-fronted Parakeet,Bolborhynchus_ferrugineifrons,Bolborhynchus,Psittacidae (New World and African Parrots),,,,,,
12697,andpar1,avibase-145BB516,Andean Parakeet,Bolborhynchus_orbygnesius,Bolborhynchus,Psittacidae (New World and African Parrots),,,,,,
12699,teppar1,avibase-7F285393,Tepui Parrotlet,Nannopsittaca_panychlora,Nannopsittaca,Psittacidae (New World and African Parrots),,,,,,
12700,amapar1,avibase-E603F9E5,Amazonian Parrotlet,Nannopsittaca_dachilleae,Nannopsittaca,Psittacidae (New World and African Parrots),,,,,,
12701,monpar,avibase-11783075,Monk Parakeet,Myiopsitta_monachus,Myiopsitta,Psittacidae (New World and African Parrots),,,,,,
12707,tuipar1,avibase-0223FDB1,Tui Parakeet,Brotogeris_sanctithomae,Brotogeris,Psittacidae (New World and African Parrots),,,,,,
12710,plapar1,avibase-09ABF606,Plain Parakeet,Brotogeris_tirica,Brotogeris,Psittacidae (New World and African Parrots),,,,,,
12711,whwpar,avibase-B42BCB40,White-winged Parakeet,Brotogeris_versicolurus,Brotogeris,Psittacidae (New World and African Parrots),,,,,,
12712,yecpar,avibase-1FEC3F95,Yellow-chevroned Parakeet,Brotogeris_chiriri,Brotogeris,Psittacidae (New World and African Parrots),,,,,,
12717,gycpar1,avibase-E8B22F41,Gray-cheeked Parakeet,Brotogeris_pyrrhoptera,Brotogeris,Psittacidae (New World and African Parrots),,,,,,
12718,orcpar,avibase-C360AA2F,Orange-chinned Parakeet,Brotogeris_jugularis,Brotogeris,Psittacidae (New World and African Parrots),,,,,,
12721,cowpar1,avibase-14FCAD62,Cobalt-winged Parakeet,Brotogeris_cyanoptera,Brotogeris,Psittacidae (New World and African Parrots),,,,,,
12725,gowpar2,avibase-ECE896E2,Golden-winged Parakeet,Brotogeris_chrysoptera,Brotogeris,Psittacidae (New World and African Parrots),,,,,,
12732,recpar3,avibase-7E10A5B9,Pileated Parrot,Pionopsitta_pileata,Pionopsitta,Psittacidae (New World and African Parrots),,,,,,
12733,blbpar4,avibase-F04B1141,Blue-bellied Parrot,Triclaria_malachitacea,Triclaria,Psittacidae (New World and African Parrots),,,,,,
12734,rufpar2,avibase-6967FA94,Rusty-faced Parrot,Hapalopsittaca_amazonina,Hapalopsittaca,Psittacidae (New World and African Parrots),,,,,,
12738,inwpar1,avibase-485B3D87,Indigo-winged Parrot,Hapalopsittaca_fuertesi,Hapalopsittaca,Psittacidae (New World and African Parrots),,,,,,
12739,refpar2,avibase-E37691A0,Red-faced Parrot,Hapalopsittaca_pyrrhops,Hapalopsittaca,Psittacidae (New World and African Parrots),,,,,,
12740,blwpar1,avibase-91F5CA1B,Black-winged Parrot,Hapalopsittaca_melanotis,Hapalopsittaca,Psittacidae (New World and African Parrots),,,,,,
12743,brhpar1,avibase-B197D2D1,Brown-hooded Parrot,Pyrilia_haematotis,Pyrilia,Psittacidae (New World and African Parrots),,,,,,
